pid_vid,0_bvp,1_bvp,2_bvp,3_bvp,4_bvp,5_bvp,6_bvp,7_bvp,8_bvp,9_bvp,10_bvp,11_bvp,12_bvp,13_bvp,14_bvp,15_bvp,16_bvp,17_bvp,18_bvp,19_bvp,20_bvp,21_bvp,22_bvp,23_bvp,24_bvp,25_bvp,26_bvp,27_bvp,28_bvp,29_bvp,30_bvp,31_bvp,32_bvp,33_bvp,0_gsr,1_gsr,2_gsr,3_gsr,4_gsr,5_gsr,6_gsr,7_gsr,8_gsr,9_gsr,10_gsr,11_gsr,12_gsr,13_gsr,14_gsr,15_gsr,16_gsr,17_gsr,18_gsr,19_gsr,20_gsr,21_gsr,22_gsr,0_temp,1_temp,2_temp,3_temp,4_temp,5_temp,6_temp,7_temp,8_temp,9_temp,10_temp,11_temp,12_temp,13_temp,14_temp,15_temp,16_temp,17_temp,18_temp,19_temp,20_temp,21_temp,22_temp,0_eye,1_eye,2_eye,3_eye,4_eye,5_eye,6_eye,7_eye,8_eye,9_eye,10_eye,11_eye,12_eye,13_eye,14_eye,15_eye,16_eye,17_eye,18_eye,19_eye,20_eye,21_eye,22_eye,23_eye,24_eye,25_eye,26_eye,27_eye,28_eye,29_eye,30_eye,31_eye,32_eye,33_eye,34_eye,35_eye,36_eye,37_eye,38_eye,presenter_subjective_belief
p21_7fd,0.225556611,1,0.485634882,0.058670173,0.003442189,0.489164519,0.006993863,0.01383328,-11.07998035,13.30856887,0.261518353,3.612958551,13.05346949,3.622410984,0.060389828,0.001682279,81,10,89.30232558,174.5454545,111.0601082,22.34979383,499.5132841,113.2866317,18.41454858,33.813379,135.1517818,443.9453125,193.5655269,153.8361557,254.1742591,0.721518987,0.759493671,0.95,0.011727176,0.041558574,0.020826565,0.005093413,2.59E-05,0.02143612,0.011727176,0.041558574,0.020826565,0.005093413,2.59E-05,0.02143612,0.000449918,0.000776213,0.000449918,0.000776213,10,10,2,5,0.004640432,0.00040841,0.4,0.438202247,0.640449438,0.549461774,0.061877758,0.003828857,0.552910773,0.438202247,0.640449438,0.549461774,0.061877758,0.003828857,0.552910773,0.004114575,0.008287513,0.004114575,0.008287513,7,7,1,6,0.195698576,-0.011805731,0.166666667,0.363606253,0.781896415,0.70125481,0.050560853,0.0025564,0.703074328,0.00256995,0.004944885,1,4,0.344573557,-0.035926697,0.25,0.392359477,0.850067709,0.75105575,0.042710386,0.001824177,0.752268611,0.002533359,0.004865646,1,5,0.344435076,-0.028191676,0.2,0.377982865,0.792441964,0.72615528,0.043852487,0.001923041,0.727477581,0.002474326,0.004775738,1,6,0.344544425,-0.019833668,0.166666667,0
p21_2md,0.351946819,0.684161655,0.484966989,0.031316268,0.000980709,0.485976658,0.00452953,0.00897321,-2.981658991,5.178686768,0.011667113,1.483186351,2.199841752,1.483232239,0.026922051,0.000756662,89,12,89.30232558,147.6923077,104.5448262,14.27401554,203.7475195,105.5147771,12.78575799,22.9766993,133.196689,450.4616477,205.3151916,183.8105042,289.1753333,0.666666667,0.712643678,0.935483871,0.638862724,0.842425064,0.722359065,0.046697568,0.002180663,0.723857654,0.638862724,0.842425064,0.722359065,0.046697568,0.002180663,0.723857654,0.0020456,0.003380339,0.0020456,0.003380339,2,2,1,2,0.390650353,-0.017316649,0.5,0,0.348314607,0.178534501,0.096251412,0.009264334,0.202687113,0,0.348314607,0.178534501,0.096251412,0.009264334,0.202687113,0.004508254,0.00907251,0.004508254,0.00907251,8,8,2,8,0.010883523,-0.003858686,0.25,0.365927708,0.841047679,0.783569961,0.036966642,0.001366533,0.784441109,0.00167588,0.00319269,2,4,0.219758482,0.014169933,0.5,0.381986453,0.865115664,0.79995034,0.040126589,0.001610143,0.800955696,0.001942889,0.003707335,2,6,0.219319799,0.045097411,0.333333333,0.373957081,0.852263188,0.791760151,0.036686871,0.001345926,0.792609304,0.001733409,0.003321065,2,4,0.219635272,-0.010957378,0.5,0
p21_7md,0.284710351,0.648264219,0.484610314,0.042345617,0.001793151,0.486456314,0.005995027,0.0118964,-3.386779795,5.797359233,-0.156617988,1.752591812,3.07157806,1.759575873,0.02653224,0.000733886,106,15,89.30232558,182.8571429,106.2103838,20.34208081,413.8002518,108.1408613,14.02031425,25.37053531,127.6353276,470.0892857,203.440852,186.2377287,294.4453972,0.692307692,0.75,0.923076923,0.523836636,0.753999356,0.599795538,0.048938835,0.00239501,0.601778748,0.523836636,0.753999356,0.599795538,0.048938835,0.00239501,0.601778748,0.002545185,0.004741179,0.002545185,0.004741179,8,8,2,5,0.221317464,0.02845508,0.4,0.415730337,0.730337079,0.552029812,0.082600281,0.006822806,0.558144636,0.415730337,0.730337079,0.552029812,0.082600281,0.006822806,0.558144636,0.003631824,0.007186448,0.003631824,0.007186448,9,9,1,8,0.195533772,0.003704579,0.125,0.408528491,0.867453927,0.793708592,0.036216538,0.001311638,0.794534154,0.001656064,0.003154215,2,7,0.249007387,0.048142967,0.285714286,0.424479144,0.878606173,0.826813448,0.036459225,0.001329275,0.827616639,0.001847257,0.003535757,2,7,0.248930593,-0.006605348,0.285714286,0.416503817,0.872566072,0.81026102,0.035241007,0.001241929,0.811026774,0.001673546,0.003216639,2,7,0.248992943,0.061695982,0.285714286,0
p21_4fd,0.343252084,0.624691358,0.484912285,0.041544784,0.001725969,0.486687788,0.005903672,0.011704512,-8.923434064,13.20069205,-0.162613328,3.394791875,11.52461187,3.3986843,0.041720496,0.00111876,57,9,91.42857143,192,101.4868282,19.55808856,382.5188282,103.3542217,10.29164718,18.13035209,112.5274725,533.203125,180.5120469,154.5177741,186.0860512,0.327272727,0.436363636,0.75,0.895174183,1,0.939297448,0.027221423,0.000741006,0.939688554,0.895174183,1,0.939297448,0.027221423,0.000741006,0.939688554,0.00261631,0.004707404,0.00261631,0.004707404,8,8,1,3,0.459082326,0.127970853,0.333333333,0.078651685,0.438202247,0.264369951,0.115999781,0.013455949,0.28850687,0.078651685,0.438202247,0.264369951,0.115999781,0.013455949,0.28850687,0.002996255,0.006042867,0.002996255,0.006042867,0,0,1,5,0.010482861,0.00193624,0.2,0.427392093,0.949344377,0.886933538,0.041716744,0.001740287,0.887913526,0.002004139,0.003818214,1,3,0.373666258,0.115908312,0.333333333,0.448172495,0.947713058,0.906323091,0.036040876,0.001298945,0.907039016,0.001812924,0.003426351,1,3,0.373567611,0.113291351,0.333333333,0.437782294,0.946163904,0.896628314,0.037933701,0.001438966,0.897429946,0.001813519,0.00345837,1,3,0.373637426,0.115332122,0.333333333,0
p21_3fd,0.256579086,0.76566424,0.485571306,0.045297272,0.002051843,0.487678691,0.00657967,0.013018219,-9.084945922,10.96324143,0.270786754,3.166000444,10.02355881,3.177559485,0.048016169,0.001330494,72,11,89.30232558,142.2222222,98.57799529,10.91618862,119.1631739,99.18056427,4.726197335,8.513512068,111.1908646,539.6126761,172.9983096,109.5625215,126.580411,0.228571429,0.371428571,0.615384615,0.795731367,0.940016274,0.85975695,0.036117359,0.001304464,0.860510349,0.795731367,0.940016274,0.85975695,0.036117359,0.001304464,0.860510349,0.003089106,0.005556412,0.003089106,0.005556412,8,8,1,3,0.450333803,0.049108564,0.333333333,0.505617978,0.707865169,0.613918086,0.052559305,0.002762481,0.616149393,0.505617978,0.707865169,0.613918086,0.052559305,0.002762481,0.616149393,0.003575077,0.007050011,0.003575077,0.007050011,7,7,1,7,0.228962333,0.004762877,0.142857143,0.444753673,0.99698762,0.916155147,0.046301759,0.002143853,0.917323919,0.002089565,0.003984797,1,5,0.418191846,0.017010566,0.2,0.451902478,0.991854381,0.924299238,0.045336642,0.002055411,0.925409962,0.002205352,0.004206619,1,6,0.418189722,0.043960431,0.166666667,0.448328075,0.990079059,0.920227192,0.04345472,0.001888313,0.921252179,0.002066614,0.003964314,1,5,0.418191846,0.024119414,0.2,0
p21_4md,0.350364039,0.724638599,0.48505973,0.037095447,0.001376072,0.486475475,0.005443694,0.010774283,-4.015213704,7.310476639,-0.035591036,2.038383927,4.155009033,2.03869462,0.036728645,0.000988679,88,9,85.33333333,192,112.9520621,22.7694559,518.4481221,115.2242008,20.29080323,35.52404978,153.9539171,389.7270115,202.8603537,153.5156785,331.4777149,0.906976744,0.941860465,0.962962963,0.095771396,0.170323794,0.120385103,0.015519747,0.000240863,0.121374122,0.095771396,0.170323794,0.120385103,0.015519747,0.000240863,0.121374122,0.000702514,0.001093634,0.000702514,0.001093634,5,5,1,2,0.072578918,0.000589174,0.5,0.258426966,0.505617978,0.370130403,0.065371156,0.004273388,0.37581739,0.258426966,0.505617978,0.370130403,0.065371156,0.004273388,0.37581739,0.003635162,0.007324178,0.003635162,0.007324178,5,5,1,5,0.111974683,0.008439616,0.2,0.327106583,0.753970669,0.667329237,0.048985878,0.002399616,0.669123874,0.001900869,0.003629302,2,4,0.157149898,-0.040851286,0.5,0.347034667,0.778676476,0.705556501,0.051126928,0.002613963,0.70740559,0.001939872,0.003703707,1,6,0.299845851,0.004834791,0.166666667,0.337070625,0.762219745,0.686442869,0.048311999,0.002334049,0.688140049,0.001841878,0.003531031,1,6,0.299974599,0.008179219,0.166666667,0
p21_3md,0,0.854679751,0.484537872,0.061346626,0.003763409,0.488404032,0.0063563,0.012591472,-12.81721818,9.015760482,-0.242830453,3.271122073,10.70023962,3.280122901,0.049869995,0.001364906,78,9,76.8,182.8571429,112.3924992,21.90071145,479.6411619,114.5063974,16.13935778,27.24068246,148.3592574,404.4237013,201.4081104,147.151535,304.5609555,0.855263158,0.894736842,0.955882353,0.050329322,0.1131159,0.065703089,0.010360009,0.00010733,0.0665085,0.050329322,0.1131159,0.065703089,0.010360009,0.00010733,0.0665085,0.000630306,0.001003435,0.000630306,0.001003435,5,5,1,2,0.040728509,0.001421005,0.5,0.539325843,0.741573034,0.647350261,0.057537495,0.003310563,0.649882186,0.539325843,0.741573034,0.647350261,0.057537495,0.003310563,0.649882186,0.002051008,0.004134831,0.002051008,0.004134831,1,1,1,3,0.234789018,0.027435474,0.333333333,0.333457987,0.757072843,0.67943917,0.043937525,0.001930506,0.680857603,0.002015019,0.00385806,1,4,0.286886354,0.003709633,0.25,0.359473735,0.78857787,0.729891058,0.039138288,0.001531806,0.730939092,0.001734474,0.003302164,1,4,0.286791233,0.043708644,0.25,0.346465861,0.7702888,0.704665114,0.040061228,0.001604902,0.705802366,0.001769086,0.003384555,1,4,0.286853478,0.006333671,0.25,0
p21_6fd,0.283971721,0.681650311,0.484410449,0.035245999,0.00124228,0.485690459,0.004916147,0.009728697,-8.180232747,8.978335731,-0.25442154,2.708372726,7.335282823,2.720296517,0.039837042,0.001000298,79,10,76.8,192,105.8460224,21.75446816,473.256885,108.0584903,15.82728718,27.37081806,133.8337802,448.3173077,216.1201187,176.7846149,305.6939442,0.766233766,0.844155844,0.907692308,0.382080916,0.495472636,0.442294932,0.034869566,0.001215887,0.443657741,0.382080916,0.495472636,0.442294932,0.034869566,0.001215887,0.443657741,0.001140732,0.002039685,0.001140732,0.002039685,2,2,1,2,0.245390237,0.003218544,0.5,0.235955056,0.438202247,0.344700244,0.060118333,0.003614214,0.3498674,0.235955056,0.438202247,0.344700244,0.060118333,0.003614214,0.3498674,0.003323311,0.00669376,0.003323311,0.00669376,6,6,1,6,0.106632723,0.003871791,0.166666667,0.349661662,0.79031468,0.742889739,0.030423194,0.000925571,0.74351214,0.00173837,0.003312246,1,3,0.343697624,-0.059649131,0.333333333,0.351725292,0.810566554,0.768290077,0.029182284,0.000851606,0.76884384,0.001437886,0.002724463,1,4,0.343535268,-0.040568219,0.25,0.350693477,0.800404038,0.755589908,0.028455199,0.000809698,0.756125274,0.001518996,0.002898596,1,4,0.343654594,-0.039380497,0.25,0
p21_5fd,0.333037881,0.634230242,0.484758669,0.042232205,0.001783559,0.486594166,0.006602562,0.013061894,-8.730578645,10.6542191,-0.019303631,2.492906154,6.214581094,2.492980891,0.042017998,0.001246374,101,14,91.42857143,147.6923077,112.092447,19.85412524,394.1862889,113.8371774,16.69786218,30.96100035,141.697417,423.4375,194.0081446,144.4045128,244.1056635,0.696969697,0.797979798,0.873417722,0.260388335,0.36978932,0.301588778,0.023453729,0.000550077,0.302494144,0.260388335,0.36978932,0.301588778,0.023453729,0.000550077,0.302494144,0.001680946,0.002467776,0.001680946,0.002467776,9,9,1,4,0.172035687,-0.023279901,0.25,0.528089888,0.730337079,0.607258169,0.06089597,0.003708319,0.6102864,0.528089888,0.730337079,0.607258169,0.06089597,0.003708319,0.6102864,0.00311749,0.006271231,0.00311749,0.006271231,6,6,2,9,0.150749001,-0.012396726,0.222222222,0.38011372,0.787420322,0.732745782,0.033658868,0.001132919,0.733518137,0.001810005,0.003458567,1,6,0.359061335,0.040656336,0.166666667,0.396181036,0.821256333,0.773003794,0.032282294,0.001042146,0.773677327,0.001886053,0.003601191,1,6,0.359058351,0.051841294,0.166666667,0.388147378,0.801750197,0.752874788,0.031002586,0.00096116,0.753512595,0.001777514,0.003409225,1,6,0.359058351,0.045765554,0.166666667,0
p21_6md,0.107185818,0.72487074,0.484992802,0.056878959,0.003235216,0.488315472,0.007292971,0.014489813,-5.078262071,11.34459579,-0.00978279,2.601780022,6.769259281,2.601798413,0.034201831,0.000923903,74,11,81.70212766,182.8571429,95.37911884,18.35045349,336.7391433,97.12834526,10.10381817,17.51899495,108.4410058,553.2962329,203.6238542,176.6274429,227.9501328,0.5,0.652777778,0.765957447,0.020863426,0.066589789,0.043099439,0.012601517,0.000158798,0.044893113,0.020863426,0.066589789,0.043099439,0.012601517,0.000158798,0.044893113,0.000390135,0.000690621,0.000390135,0.000690621,9,9,1,3,0.033442517,0.001072933,0.333333333,0.146067416,0.280898876,0.185872842,0.031885933,0.001016713,0.188571542,0.146067416,0.280898876,0.185872842,0.031885933,0.001016713,0.188571542,0.003239815,0.006380913,0.003239815,0.006380913,8,8,2,6,0.044810969,-0.008493947,0.333333333,0.361578105,0.883341175,0.770559255,0.058876747,0.003466471,0.772804392,0.001722961,0.003275766,2,6,0.231693473,-0.023282698,0.333333333,0.389124214,0.924177694,0.833046437,0.046693795,0.00218031,0.834353517,0.00148013,0.00280869,2,6,0.230000626,-0.020878442,0.333333333,0.378267967,0.898455793,0.801802846,0.051798679,0.002683103,0.803473595,0.001513009,0.00288515,2,6,0.231310755,-0.021916435,0.333333333,0
p21_5md,0.299103092,0.672765643,0.484804191,0.049650236,0.002465146,0.487338973,0.007365626,0.014597186,-1.937381854,3.199974665,-0.01955837,1.034219611,1.069610203,1.034404531,0.014491626,0.000375431,76,10,87.27272727,192,101.1784675,21.27531695,452.6391113,103.3911089,13.91150785,23.46795339,116.0354553,517.0833333,193.9376332,148.661395,193.5520321,0.445945946,0.554054054,0.804878049,0,0.044740861,0.011038614,0.010072941,0.000101464,0.014922231,0,0.044740861,0.011038614,0.010072941,0.000101464,0.014922231,0.000691718,0.001317132,0.000691718,0.001317132,9,9,3,4,0.005971603,0.001010934,0.75,0.303370787,0.460674157,0.375906699,0.026284804,0.000690891,0.376818742,0.303370787,0.460674157,0.375906699,0.026284804,0.000690891,0.376818742,0.005152795,0.010371651,0.005152795,0.010371651,7,7,1,8,0.174420219,-0.00229989,0.125,0.383600339,0.859792454,0.784695814,0.036036429,0.001298624,0.785522493,0.00150022,0.002835458,2,5,0.239492668,-0.012987616,0.4,0.404662867,0.903384431,0.838199694,0.036088389,0.001302372,0.838975888,0.001647665,0.003138736,1,4,0.416062317,0.043248964,0.25,0.394131603,0.875654386,0.811447754,0.03497352,0.001223147,0.812200763,0.001477442,0.002819595,2,4,0.239476777,0.038272354,0.5,0
p23_2fn,0.054120366,0.464737603,0.344234157,0.040842651,0.001668122,0.346646426,0.003398798,0.006752406,-15.45563971,14.74920968,-0.666063996,7.612271082,57.94667103,7.641355395,0.138995562,0.003741661,42,4,57.31343284,192,106.2386397,34.45452587,1187.114353,111.6860015,27.19197242,43.03670442,146.8656716,408.5365854,257.3370981,189.2109438,324.8534826,0.825,0.875,0.942857143,0,0.533581861,0.516412007,0.064995618,0.00422443,0.520427294,0,0.533581861,0.516412007,0.064995618,0.00422443,0.520427294,0.009492962,0.010609228,0.009492962,0.010609228,13,13,1,1,0.095311679,-0.091388153,1,0.958158996,0.970711297,0.965193136,0.004090307,1.67E-05,0.965201677,0.958158996,0.970711297,0.965193136,0.004090307,1.67E-05,0.965201677,0.00067684,0.001373884,0.00067684,0.001373884,3,3,1,2,0.187849933,-0.089682901,0.5,0.196338617,0.913013444,0.505170176,0.100470316,0.010094284,0.515053711,0.004441801,0.008592153,1,2,0.05634397,-0.015256104,0.5,0.1928084,0.627050693,0.483765891,0.077098798,0.005944225,0.489864536,0.003790598,0.007236026,1,2,0.055252711,-0.010504919,0.5,0.194573509,0.652256756,0.494468034,0.076578341,0.005864242,0.500356439,0.003774624,0.007285755,1,2,0.056119533,-0.011696949,0.5,1
p23_1fn,0,0.450644252,0.344373862,0.041673523,0.001736683,0.346885021,0.004849069,0.009608783,-48.09282172,49.36577585,-0.585321167,13.92736309,193.9714427,13.93965723,0.150700419,0.004139229,79,10,73.84615385,182.8571429,106.4302481,21.27638446,452.6845359,108.5360873,17.1335018,29.07973583,144.2774566,415.8653846,186.650566,99.86116884,341.4316375,0.961038961,0.974025974,0.986666667,0.501865416,0.533581861,0.511235987,0.005427062,2.95E-05,0.511264575,0.501865416,0.533581861,0.511235987,0.005427062,2.95E-05,0.511264575,0.001229611,0.001409909,0.001229611,0.001409909,25,25,1,2,0.236585695,-0.000134111,0.5,0.928870293,0.939330544,0.933809419,0.002995784,8.97E-06,0.933814188,0.928870293,0.939330544,0.933809419,0.002995784,8.97E-06,0.933814188,0.000618106,0.001213709,0.000618106,0.001213709,8,8,1,2,0.441784298,-0.150430905,0.5,0.174606783,0.608406697,0.460995812,0.074557306,0.005558792,0.466982998,0.004323008,0.00842801,2,6,0.118126535,0.030721124,0.333333333,0.19481227,0.701724559,0.449689425,0.066291244,0.004394529,0.454546902,0.004748161,0.009170612,2,3,0.118094237,-0.039277856,0.666666667,0.204718692,0.617498774,0.455342618,0.0678315,0.004601112,0.460364732,0.004236922,0.008273303,2,5,0.118117158,0.021650935,0.4,1
p23_2mn,0.219789787,0.601518557,0.344339157,0.038695728,0.001497359,0.346505792,0.004480372,0.008879634,-34.28147505,32.46576902,-0.086124939,8.715322401,75.95684455,8.715747934,0.122137508,0.003137341,99,11,87.27272727,192,103.1011659,19.79360846,391.7869358,104.9839861,12.10194999,22.48067421,139.947936,428.7308673,177.9434595,74.60431802,349.2343083,0.989690722,1,0.989690722,0.649253688,0.705223456,0.668316251,0.01197197,0.000143328,0.668422843,0.649253688,0.705223456,0.668316251,0.01197197,0.000143328,0.668422843,0.001126045,0.001710216,0.001126045,0.001710216,22,22,2,3,0.205636095,0.012529987,0.666666667,0.665271967,0.70292887,0.68035934,0.011801966,0.000139286,0.680461093,0.665271967,0.70292887,0.68035934,0.011801966,0.000139286,0.680461093,0.000594192,0.001195457,0.000594192,0.001195457,6,6,1,3,0.339943204,0.010367263,0.333333333,0.259356626,0.604300309,0.516959893,0.040487579,0.001639244,0.518542316,0.001960148,0.003752384,2,6,0.140554146,0.007969194,0.333333333,0.235827426,0.673644597,0.503719048,0.058304221,0.003399382,0.507080793,0.002838848,0.00533387,2,6,0.138286458,0.003463632,0.333333333,0.256593683,0.608698677,0.510339471,0.04692564,0.002202016,0.512491491,0.002186022,0.004168489,2,6,0.139870501,0.005647712,0.333333333,1
p23_1mn,0.140532498,0.4870147,0.343778547,0.040382357,0.001630735,0.346141003,0.005057575,0.010016903,-11.94531612,13.03355462,-0.599614409,4.313765249,18.60857063,4.355239151,0.069610518,0.001872867,74,8,93.65853659,192,107.6845189,24.93718252,621.863072,110.5342422,5.591238155,10.36926105,146.381201,409.8886986,176.9756189,93.05392591,332.5134366,0.930555556,0.972222222,0.957142857,0.606343289,0.63992515,0.619448216,0.007387638,5.46E-05,0.619491909,0.606343289,0.63992515,0.619448216,0.007387638,5.46E-05,0.619491909,0.000948166,0.000940561,0.000948166,0.000940561,18,18,1,2,0.291174509,0.009364922,0.5,0.644351464,0.656903766,0.651018811,0.003506297,1.23E-05,0.651028177,0.644351464,0.656903766,0.651018811,0.003506297,1.23E-05,0.651028177,0.000445847,0.000864484,0.000445847,0.000864484,5,5,1,2,0.302439832,-0.092463147,0.5,0.243391329,0.552177703,0.497512474,0.034037471,0.001158549,0.498674827,0.001894289,0.003572801,1,4,0.238322083,-0.036246109,0.25,0.233251331,0.53515568,0.474341274,0.032966295,0.001086777,0.475484838,0.002094524,0.003893473,1,4,0.238244775,-0.033076571,0.25,0.23832133,0.538001671,0.485926874,0.031297632,0.000979542,0.486933196,0.001810752,0.003436077,1,4,0.23829481,-0.034160808,0.25,1
p23_4fn,0.257057228,0.429411889,0.344246251,0.037621094,0.001415347,0.346294852,0.004950862,0.009815426,-6.017583909,10.1354339,-0.015995638,3.630340484,13.17937203,3.630375723,0.047555856,0.00102578,77,7,85.33333333,192,105.2338753,19.94318295,397.7305463,107.1069514,7.517604763,11.87700932,145.8470765,411.3898026,177.4910116,95.22588277,338.0637652,0.946666667,0.973333333,0.97260274,0.529851029,0.542910399,0.534208734,0.002949122,8.70E-06,0.534216809,0.529851029,0.542910399,0.534208734,0.002949122,8.70E-06,0.534216809,0.000722202,0.000788762,0.000722202,0.000788762,20,20,1,2,0.249802106,0.006205771,0.5,0.807531381,0.849372385,0.828050209,0.012624349,0.000159374,0.828145668,0.807531381,0.849372385,0.828050209,0.012624349,0.000159374,0.828145668,0.000944797,0.001870939,0.000944797,0.001870939,8,8,1,3,0.36977962,0.039016983,0.333333333,0.263468032,0.633157876,0.535806112,0.069201192,0.004788805,0.540254069,0.002885058,0.005572281,2,5,0.110131947,0.025320378,0.4,0.224232373,0.8028315,0.51481078,0.069313827,0.004804407,0.519453562,0.00342688,0.006494241,2,5,0.109305668,0.033253352,0.4,0.276338026,0.665543173,0.525308446,0.066533946,0.004426766,0.529502961,0.002855938,0.005485056,2,5,0.109948369,0.02865439,0.4,1
p23_6mn,0.255563998,0.504152552,0.344187147,0.038738972,0.001500708,0.346359462,0.005041005,0.00998472,-8.077329915,11.1096961,0.024532721,4.2622912,18.16712628,4.262361802,0.064410726,0.001591457,91,9,85.33333333,147.6923077,102.7567729,10.41438068,108.4593249,103.2831724,4.706009157,6.395721814,145.6384324,411.9791667,173.4375,79.27349072,338.0772347,0.966292135,0.97752809,0.988505747,0.516790202,0.531716445,0.520139303,0.002727647,7.44E-06,0.520146408,0.516790202,0.531716445,0.520139303,0.002727647,7.44E-06,0.520146408,0.000808609,0.000626135,0.000808609,0.000626135,23,23,1,2,0.253114577,-0.011769585,0.5,0.866108787,0.90167364,0.885145058,0.010110628,0.000102225,0.885202418,0.866108787,0.90167364,0.885145058,0.010110628,0.000102225,0.885202418,0.000711297,0.001418101,0.000711297,0.001418101,8,8,1,3,0.416548997,0.025968623,0.333333333,0.246125932,0.666303552,0.5038428,0.074754698,0.005588265,0.509355815,0.00229955,0.004439936,2,6,0.156872214,0.001978812,0.333333333,0.233038432,0.626868979,0.482646089,0.071443238,0.005104136,0.48790277,0.002883795,0.005385192,2,6,0.156293312,-0.001765355,0.333333333,0.246129488,0.645541795,0.493244445,0.0710445,0.005047321,0.498332377,0.002297675,0.004390967,2,6,0.156738802,0.00029484,0.333333333,1
p23_4mn,0.051429386,1,0.344530891,0.061538645,0.003787005,0.349981127,0.004580924,0.009093441,-30.8408192,33.94048078,0.220686542,9.064606948,82.16709913,9.067292963,0.129525777,0.003948058,82,8,73.84615385,174.5454545,107.4102,13.28045305,176.3704332,108.2280994,8.909708557,14.84538163,145.3457944,412.808642,166.591856,58.4320686,322.5247538,0.9875,0.9875,1,0.621305966,0.820944833,0.706624158,0.056553476,0.003198296,0.708867039,0.621305966,0.820944833,0.706624158,0.056553476,0.003198296,0.708867039,0.001686129,0.002965785,0.001686129,0.002965785,6,6,1,2,0.393579065,0.006008717,0.5,0,0.037656904,0.013413734,0.009757821,9.52E-05,0.016566328,0,0.037656904,0.013413734,0.009757821,9.52E-05,0.016566328,0.000588873,0.001186536,0.000588873,0.001186536,5,5,1,5,0.002057982,-0.000536102,0.2,0.299957103,0.709604759,0.600418225,0.054734315,0.002995845,0.602906633,0.001866774,0.003571968,2,5,0.157590046,0.01542013,0.4,0.295794955,0.700283737,0.58961034,0.058308725,0.003399907,0.592485087,0.002198615,0.004167033,2,5,0.15732788,0.011598626,0.4,0.297876029,0.704632334,0.595014282,0.055591437,0.003090408,0.59760428,0.001908094,0.003673959,2,5,0.157515057,0.013302257,0.4,1
p23_6fn,0.072413757,0.60257912,0.344640137,0.045692394,0.002087795,0.347654419,0.005245087,0.010396609,-19.23838189,24.49272182,0.182170425,5.857563601,34.31105134,5.860395669,0.088028738,0.002803298,74,9,76.8,192,104.8155366,16.55776466,274.1595705,106.1152972,8.939092984,14.8002454,139.8104738,429.1523973,171.905784,51.79317323,330.4727517,1,1,1,0.528016217,0.604514307,0.563936642,0.0211207,0.000446084,0.5643289,0.528016217,0.604514307,0.563936642,0.0211207,0.000446084,0.5643289,0.001021688,0.001223981,0.001021688,0.001223981,14,14,1,2,0.283385026,0.008356162,0.5,0.083682008,0.192468619,0.136395085,0.032338057,0.00104575,0.140146833,0.083682008,0.192468619,0.136395085,0.032338057,0.00104575,0.140146833,0.000996214,0.002008368,0.000996214,0.002008368,2,2,1,5,0.034424771,0.001845112,0.2,0.26967548,0.606723784,0.526680574,0.030356302,0.000921505,0.527554215,0.001441291,0.002704242,1,4,0.248117029,-0.034638707,0.25,0.273634202,0.614481083,0.520031612,0.030807623,0.00094911,0.520942886,0.001713005,0.003158582,1,4,0.248116848,-0.03381083,0.25,0.271654841,0.598754891,0.523356093,0.02983544,0.000890153,0.524205387,0.00143795,0.0027039,1,4,0.248116848,-0.034290714,0.25,1
p23_5fn,0.254513988,0.617764692,0.344549539,0.033940694,0.001151971,0.346216741,0.004146398,0.008225331,-12.87114332,13.89498398,0.320506746,3.748655624,14.05241899,3.762332197,0.052804625,0.001344644,131,13,91.42857143,192,102.0352098,17.53846173,307.59764,103.5315492,5.406196618,10.11171869,141.0169492,425.4807692,181.2514347,57.55902655,360.0090253,0.984496124,0.992248062,0.9921875,0.710821162,0.867536514,0.786270992,0.044718472,0.001999742,0.787535908,0.710821162,0.867536514,0.786270992,0.044718472,0.001999742,0.787535908,0.000928606,0.001467107,0.000928606,0.001467107,12,12,2,3,0.281507813,0.069657101,0.666666667,0.548117155,0.707112971,0.630743714,0.047693525,0.002274672,0.632536212,0.548117155,0.707112971,0.630743714,0.047693525,0.002274672,0.632536212,0.000833034,0.00167364,0.000833034,0.00167364,2,2,2,7,0.172686208,0.011288634,0.285714286,0.291595238,0.633105928,0.553766705,0.053436539,0.002855464,0.556338174,0.002332655,0.004515195,2,8,0.17677104,0.027363769,0.25,0.204632748,0.608667456,0.523155471,0.058989624,0.003479776,0.526469724,0.002426649,0.004645525,2,8,0.176562427,0.02502204,0.25,0.25636774,0.619118378,0.538461088,0.054420107,0.002961548,0.541203285,0.002193687,0.004249313,2,8,0.17672718,0.027693573,0.25,1
